,raw_상권_구분_코드_명,raw_상권_코드,raw_상권_코드_명,geometry
360,골목상권,1000545,중앙로45길,POINT (126.8507593581988 37.52087097428952)
361,골목상권,1000546,중앙로47길,POINT (126.8507536272813 37.51806884973566)
362,골목상권,1000547,중앙로51길,POINT (126.8452100217204 37.52397228826576)
363,골목상권,1000548,중앙로55길,POINT (126.8457264466168 37.52589209707556)
364,골목상권,1000470,동교로38길,POINT (126.9256844873404 37.56137874630375)
365,골목상권,1000435,가재울로6길,POINT (126.9231457872503 37.57572096830783)
366,골목상권,1000436,독립문로8길,POINT (126.9600435930131 37.56708066007585)
367,골목상권,1000437,명지대길,POINT (126.9238517784697 37.58278521718555)
368,골목상권,1000975,동남로82길,POINT (127.1626081977278 37.56101084885787)
369,골목상권,1000976,동남로85길,POINT (127.1546289686283 37.56104859860324)
370,골목상권,1000977,명일로13길,POINT (127.1433595139577 37.5333030663276)
371,골목상권,1000893,남부순환로365길,POINT (127.0395520066964 37.48721598625428)
372,골목상권,1000570,곰달래로31길,POINT (126.8515505650612 37.53261201765365)
373,골목상권,1000571,곰달래로47길,POINT (126.8553244994913 37.5351485117875)
374,골목상권,1000572,곰달래로53길,POINT (126.8574389059467 37.53586287316192)
375,골목상권,1000573,곰달래로60길,POINT (126.862347157388 37.53089517444793)
376,골목상권,1000611,개봉로17다길,POINT (126.8528829467825 37.49362727025933)
377,골목상권,1000612,개봉로1길,POINT (126.852541885627 37.48304902137227)
378,골목상권,1000699,도림로112길,POINT (126.9025954618811 37.50905888215968)
379,골목상권,1000894,논현로106길,POINT (127.0367798301999 37.50629119093642)
380,골목상권,1000700,도림로147길,POINT (126.8900544673819 37.51530084165945)
381,골목상권,1000701,도림로63길,POINT (126.9029473917155 37.49931029613521)
382,골목상권,1000702,도림천로21길,POINT (126.9018318982793 37.48755123589951)
383,골목상권,1000793,난우길,POINT (126.9175159213844 37.47626457833994)
384,골목상권,1000984,성안로3길,POINT (127.126185461056 37.5269255587548)
385,골목상권,1000845,강남대로34길,POINT (127.0391880873593 37.48320662044669)
386,골목상권,1000517,남부순환로88길,POINT (126.8384254818066 37.5120879895055)
387,골목상권,1000899,논현로159길,POINT (127.0239709294217 37.52263869528929)
388,골목상권,1000900,논현로26길,POINT (127.0453496491142 37.4824745991051)
389,골목상권,1000901,논현로28길,POINT (127.0442764050292 37.48392563005297)
390,골목상권,1000902,논현로63길,POINT (127.0370104404478 37.49231651300768)
391,골목상권,1000903,논현로8길,POINT (127.0518901307745 37.47397538942673)
392,골목상권,1000578,공항대로59다길,POINT (126.869225368181 37.55059883553049)
393,골목상권,1000579,공항대로61길,POINT (126.8662578342129 37.55204611780189)
394,골목상권,1000967,강동대로53길,POINT (127.1319845835295 37.52439641598363)
395,골목상권,1000194,이문로42길,POINT (127.0646271667931 37.60073984650877)
396,골목상권,1000256,용마산로100길,POINT (127.0994242797922 37.59063357186286)
397,골목상권,1000257,용마산로112길,POINT (127.1044974824602 37.59919761600953)
398,골목상권,1000258,용마산로118길,POINT (127.1044320826873 37.60101767455427)
399,골목상권,1000228,동일로100길,POINT (127.0831528623845 37.58995239238665)
400,골목상권,1000306,창경궁로43길,POINT (127.003645809461 37.58883736522831)
401,골목상권,1000460,대흥로28길,POINT (126.947012467575 37.55511930467274)
402,골목상권,1000010,성균관로5길,POINT (126.9968525714409 37.58418825624836)
403,골목상권,1000011,숭인동길,POINT (127.0221996601105 37.57689717095477)
404,골목상권,1000012,옥인길,POINT (126.9664780554134 37.58069669360434)
405,골목상권,1000013,율곡로10길,POINT (126.9911247633833 37.57606099987723)
406,골목상권,1000014,율곡로16길,POINT (127.0040413464095 37.57502512057401)
407,골목상권,1000015,이화장길,POINT (127.0048452708789 37.57785421283388)
408,골목상권,1000044,퇴계로12길,POINT (126.9820957208416 37.55650836308674)
409,골목상권,1000045,퇴계로18길,POINT (126.9849137083003 37.55685113580711)
410,골목상권,1000046,퇴계로46길,POINT (127.0008941385352 37.56122193214848)
411,골목상권,1000145,뚝섬로24길,POINT (127.0628279359069 37.53492308871023)
412,골목상권,1000538,오목로3길,POINT (126.8381737607806 37.52389978685526)
413,골목상권,1000539,오목로5길,POINT (126.8406282527514 37.52405629469217)
414,골목상권,1000540,은행정로5길,POINT (126.8581568586075 37.52119544069402)
415,골목상권,1000532,신목로5길,POINT (126.8725957787547 37.518481860876)
416,골목상권,1000760,상도로61길,POINT (126.9570178067762 37.49446789818725)
417,골목상권,1000761,상도로62길,POINT (126.9526065337469 37.49621416399535)
418,골목상권,1000411,연서로5길,POINT (126.9144191016175 37.60421334469154)
419,골목상권,1000412,은평로10길,POINT (126.9242421560147 37.59975114699046)
420,골목상권,1000413,은평로13길,POINT (126.9243753084686 37.60245420375357)
421,골목상권,1000759,상도로47길,POINT (126.9516069650994 37.50307942521602)
422,골목상권,1000359,도봉로109길,POINT (127.031444070069 37.64689290379992)
423,골목상권,1000360,도봉로114길,POINT (127.0363168258717 37.64759427158531)
424,골목상권,1000874,서초대로8길,POINT (126.9890439640386 37.48392440820164)
425,골목상권,1000875,신반포로45길,POINT (127.0165816619172 37.51231446438567)
426,골목상권,1000876,언남길,POINT (127.0426991619711 37.47402411866128)
427,골목상권,1000877,주흥15길,POINT (127.0185149484964 37.50881827971696)
428,골목상권,1000878,주흥길,POINT (127.0197696637783 37.50606100116442)
429,골목상권,1000631,구로동로7길,POINT (126.8832787584646 37.48640810375405)
430,골목상권,1000663,독산로64길,POINT (126.9044605379804 37.46555074168666)
431,골목상권,1000664,독산로70길,POINT (126.9032147786575 37.46736976998788)
432,골목상권,1000535,신월로20길,POINT (126.8451532444775 37.51860224184537)
433,골목상권,1000536,오목로23길,POINT (126.8514500778035 37.52623280536764)
434,골목상권,1000537,오목로30길,POINT (126.8537300364147 37.52312719559644)
435,골목상권,1000348,한천로130길,POINT (127.0320867663193 37.63949565063454)
436,골목상권,1000349,한천로132길,POINT (127.029696616161 37.64073963528134)
437,골목상권,1000317,노해로33길,POINT (127.0221184641245 37.64678690276406)
438,골목상권,1000338,솔샘로65길,POINT (127.0267095789395 37.62068439870403)
439,골목상권,1000339,수유로12길,POINT (127.021309976553 37.63287584757782)
440,골목상권,1000340,오패산로30길,POINT (127.0347717453073 37.61464567828941)
441,골목상권,1000330,삼양로27길,POINT (127.0181344358807 37.61887504264052)
442,골목상권,1000331,삼양로41길,POINT (127.0178179588047 37.62171320213928)
443,골목상권,1000756,사당로8길,POINT (126.9677655016275 37.4828933691375)
444,골목상권,1000636,구로중앙로42길,POINT (126.8779944755505 37.50969376734458)
445,골목상권,1000637,구로중앙로7길,POINT (126.8909613158209 37.49063215867067)
446,골목상권,1000638,구로중앙로8길,POINT (126.8926996078443 37.49277814683347)
447,골목상권,1000639,남부순환로97길,POINT (126.8580949302034 37.49415622935668)
448,골목상권,1000738,대방동2길,POINT (126.927802537297 37.50109407272348)
449,골목상권,1000754,사당로2차길,POINT (126.9667010542735 37.48660522861771)
450,골목상권,1000755,사당로30길,POINT (126.980790802428 37.48153568143923)
451,골목상권,1000632,구로동로8길,POINT (126.8867028412866 37.48767284758866)
452,골목상권,1000733,국사봉1길,POINT (126.9320119394464 37.49843860266434)
453,골목상권,1000342,오패산로67길,POINT (127.0257972183166 37.63556889865475)
454,골목상권,1000343,인수봉로56길,POINT (127.0149890084621 37.63612036783162)
455,골목상권,1000344,인수봉로72길,POINT (127.0128715635598 37.64297711191891)
456,골목상권,1000345,인수봉로79길,POINT (127.0086566414594 37.64350907716093)
457,골목상권,1000350,한천로139가길,POINT (127.0236916094139 37.64084010226493)
458,골목상권,1000351,한천로140길,POINT (127.0284621711849 37.6421905245098)
459,골목상권,1000318,덕릉로40길,POINT (127.0317332962456 37.63423399296308)
460,골목상권,1000319,덕릉로41길,POINT (127.029174127657 37.63742414151746)
461,골목상권,1000320,도봉로13길,POINT (127.026786913816 37.61523340344831)
462,골목상권,1000307,한천로101가길,POINT (127.0490914736701 37.61964107417436)
463,골목상권,1000308,한천로76길,POINT (127.0651576039358 37.61165955037523)
464,골목상권,1000332,삼양로54길,POINT (127.0222927419589 37.6232891695011)
465,골목상권,1000333,삼양로77길,POINT (127.0151348199034 37.62885840329282)
466,골목상권,1000398,역말로9길,POINT (126.9216124068313 37.61299397734559)
467,골목상권,1000387,한글비석로24길,POINT (127.0720478538151 37.66287653879393)
468,골목상권,1000388,한글비석로44길,POINT (127.070043539109 37.66472475681537)
469,골목상권,1000281,삼양로8길,POINT (127.0248249086235 37.6075934452752)
470,골목상권,1000282,성북로8길,POINT (127.0057066680387 37.59124293316104)
471,골목상권,1000189,서울시립대로4길,POINT (127.0486651618661 37.57379881616308)
472,골목상권,1000190,약령시로17길,POINT (127.04250206805 37.58500055029401)
473,골목상권,1000191,왕산로32길,POINT (127.0418178763343 37.57627016542575)
474,골목상권,1000192,왕산로33길,POINT (127.0422173692837 37.5820724242863)
475,골목상권,1000193,왕산로43길,POINT (127.0484007224868 37.58498926909341)
476,골목상권,1000346,한천로109길,POINT (127.0419938086847 37.62746438202529)
477,골목상권,1000335,솔매로41길,POINT (127.0226223130383 37.62682097571897)
478,골목상권,1000336,솔매로45길,POINT (127.0241407918896 37.62838839147609)
479,골목상권,1000337,솔매로50길,POINT (127.028262713945 37.62413481855987)
480,골목상권,1000303,종암로24가길,POINT (127.0355576973535 37.60017555032432)
481,골목상권,1000304,종암로5길,POINT (127.0341843890616 37.59341852150141)
482,골목상권,1000305,지봉로20길,POINT (127.0192126195745 37.58309653275608)
483,골목상권,1000309,화랑로13길,POINT (127.0416529391022 37.6053272213694)
484,골목상권,1000311,화랑로19길,POINT (127.0500129178969 37.60863060684104)
485,골목상권,1000312,화랑로1길,POINT (127.0336573501758 37.60484323784302)
486,골목상권,1000041,장충단로8길,POINT (127.0083868970833 37.56214966423963)
487,골목상권,1000042,청구로17길,POINT (127.0117026252766 37.5586445042682)
488,골목상권,1000043,청구로1길,POINT (127.0153921193903 37.5580854626735)
489,골목상권,1000310,화랑로14길,POINT (127.0422282367505 37.60130860037792)
490,골목상권,1000389,가좌로7길,POINT (126.91918500829 37.58493548788187)
491,골목상권,1000390,갈현로1길,POINT (126.9082869954554 37.599415470605)
492,골목상권,1000352,노해로60길,POINT (127.0340172169171 37.64900950100889)
493,골목상권,1000353,노해로63다길,POINT (127.0454880844189 37.65453767028034)
494,골목상권,1000529,목동중앙서로7길,POINT (126.8651806091182 37.53437630492295)
495,골목상권,1000530,목동중앙서로8가길,POINT (126.8650049911546 37.53137577281564)
496,골목상권,1000531,신목로2길,POINT (126.8757270342718 37.5197466006671)
497,골목상권,1000118,왕십리로26길,POINT (127.0326996273814 37.56424475550748)
498,골목상권,1000095,마조로16길,POINT (127.0448340070289 37.5655291955643)
499,골목상권,1000096,마조로1길,POINT (127.0399534572339 37.56155755417664)
500,골목상권,1000097,매봉길,POINT (127.0137038416579 37.54751696364525)
501,골목상권,1000098,무수막길,POINT (127.02086844044 37.55284081556082)
502,골목상권,1000099,무학로6길,POINT (127.0334925873788 37.56570414697989)
503,골목상권,1000100,무학봉28길,POINT (127.031974312506 37.56209157270595)
504,골목상권,1000101,무학봉길,POINT (127.0287706542691 37.56061476224366)
505,골목상권,1000678,시흥대로62가길,POINT (126.9041106576825 37.45627904718531)
506,골목상권,1000679,시흥대로63길,POINT (126.8982010752582 37.45512981860987)
507,골목상권,1000714,신길로17길,POINT (126.9064664758895 37.49768231389073)
508,골목상권,1000715,신길로39길,POINT (126.907980929659 37.50763060304222)
509,골목상권,1000716,신길로42가길,POINT (126.9144823664214 37.50927531707404)
510,골목상권,1000717,신길로42길,POINT (126.9131055953706 37.50660733856764)
511,골목상권,1000808,법원단지9길,POINT (126.9222089963029 37.4749703074004)
512,골목상권,1000812,봉천로33길,POINT (126.9440549628434 37.48430811470407)
513,골목상권,1000813,서림7길,POINT (126.9403445711289 37.47238594638829)
514,골목상권,1000814,승방길,POINT (126.9799676906516 37.47314714560136)
515,골목상권,1000928,선릉로18길,POINT (127.0615523594036 37.4833953079835)
516,골목상권,1000929,압구정로2길,POINT (127.0195473878483 37.52109879550894)
517,골목상권,1000930,언주로81길,POINT (127.0413562577925 37.49888341076538)
518,골목상권,1000499,월드컵로16길,POINT (126.9110209055635 37.55730511043558)
519,골목상권,1000867,사평대로26길,POINT (126.9990839792534 37.49957541094128)
520,골목상권,1000868,사평대로57길,POINT (127.0212177052634 37.50739423746393)
521,골목상권,1000869,서초대로15길,POINT (126.9890318750789 37.48927639561165)
522,골목상권,1000552,가로공원로76가길,POINT (126.8405737788891 37.53370593974615)
523,골목상권,1000553,가로공원로80길,POINT (126.8398551588127 37.53643499697612)
524,골목상권,1000624,고척로52길,POINT (126.8559887890312 37.50152390747052)
525,골목상권,1000006,북촌로11길,POINT (126.9841728924633 37.58131306801902)
526,골목상권,1000007,북촌로5길,POINT (126.9816937748628 37.58034864628062)
527,골목상권,1000137,능동로13길,POINT (127.0688678066694 37.54512804910355)
528,골목상권,1000138,능동로19길,POINT (127.072071365748 37.54636951583633)
529,골목상권,1000139,능동로34길,POINT (127.082796113612 37.55408403754257)
530,골목상권,1000231,동일로123길,POINT (127.0788708117028 37.5986679189065)
531,골목상권,1000831,조원중앙로2길,POINT (126.9087926252707 37.4818984832819)
532,골목상권,1000832,중앙길,POINT (126.9507817939941 37.48521211679205)
533,골목상권,1000833,청룡8길,POINT (126.9430176919577 37.48044229165424)
534,골목상권,1000809,법원단지길,POINT (126.919564405249 37.47420267842053)
535,골목상권,1000810,복은길,POINT (126.9391332996063 37.47443062149265)
536,골목상권,1000855,동광로39길,POINT (126.9997738285327 37.4974220090868)
537,골목상권,1000856,동산로10길,POINT (127.0454553773294 37.47036498869084)
538,골목상권,1000857,동산로19길,POINT (127.0463165757651 37.47369839247095)
539,골목상권,1000858,방배천로4안길,POINT (126.9834252454426 37.48106755570759)
540,골목상권,1000859,마방로2길,POINT (127.0397474098422 37.47188074416293)
541,골목상권,1000549,지양로7길,POINT (126.8322292255491 37.5212785873856)
542,골목상권,1000500,월드컵로19길,POINT (126.9082716337814 37.55656418891049)
543,골목상권,1000576,공항대로55길,POINT (126.8600745384414 37.55435451525393)
544,골목상권,1000577,공항대로59길,POINT (126.8641176195551 37.55278249214008)
545,골목상권,1000674,시흥대로150길,POINT (126.9011906713135 37.47647730659402)
546,골목상권,1000675,시흥대로153길,POINT (126.8948377823626 37.47594022771477)
547,골목상권,1000676,시흥대로22길,POINT (126.9051923206303 37.4410347689175)
548,골목상권,1000677,시흥대로36길,POINT (126.9051776324093 37.44371978067097)
549,골목상권,1000821,신림로65길,POINT (126.9266870479454 37.48531675363689)
550,골목상권,1000008,북촌로5나길,POINT (126.9830171077946 37.58579084427097)
551,골목상권,1000009,삼청로5길,POINT (126.9805717072538 37.58526789115327)
552,골목상권,1000762,서달로10길,POINT (126.9630518799391 37.50353406212093)
553,골목상권,1000763,서달로14길,POINT (126.964724073949 37.50695839337092)
554,골목상권,1000764,서달로15길,POINT (126.9624160641134 37.50848938989847)
555,골목상권,1000765,서달로8가길,POINT (126.9619990010933 37.5056961409957)
556,골목상권,1000326,도봉로99길,POINT (127.0275449677809 37.64372241540077)
557,골목상권,1000327,삼각산로28길,POINT (127.0206997390054 37.63839899645745)
558,골목상권,1000037,동호로20길,POINT (127.0094279014037 37.55989709372857)
559,골목상권,1000038,동호로8길,POINT (127.0121998263905 37.55384213716789)
560,골목상권,1000109,성수이로7길,POINT (127.0548566920165 37.54214407149222)
561,골목상권,1000110,성수일로6길,POINT (127.0531384324633 37.54449646563344)
562,골목상권,1000175,답십리로64길,POINT (127.0657437488169 37.56986220230095)
563,골목상권,1000088,고산자로6길,POINT (127.0360127477621 37.55749532558895)
564,골목상권,1000089,금호산2길,POINT (127.0233232030344 37.5495877524255)
565,골목상권,1000724,여의대방로43나길,POINT (126.920660230107 37.50700008635269)
566,골목상권,1000815,신림동길,POINT (126.9261427544975 37.48691119889524)
567,골목상권,1000986,양재대로101길,POINT (127.1355638558298 37.53312306225483)
568,골목상권,1000987,양재대로116길,POINT (127.1418202855874 37.53899924403061)
569,골목상권,1000988,양재대로124길,POINT (127.1446547679028 37.54198712324084)
570,골목상권,1000989,양재대로133길,POINT (127.1410906221847 37.54808218553027)
571,골목상권,1000937,학동로56길,POINT (127.0427454540875 37.51558754811529)
572,골목상권,1000991,양재대로95길,POINT (127.1348012333453 37.53057410349795)
573,골목상권,1000992,양재대로96길,POINT (127.139799751245 37.52946006126461)
574,골목상권,1000993,올림픽로48길,POINT (127.1225682497169 37.5287313707755)
575,골목상권,1000994,올림픽로71길,POINT (127.1211964142651 37.54090530026139)
576,골목상권,1000995,올림픽로77길,POINT (127.1231577077726 37.54320081889632)
577,골목상권,1000996,올림픽로78길,POINT (127.1260759881879 37.54254000993612)
578,골목상권,1000997,올림픽로80길,POINT (127.1292330658608 37.54259065699047)
579,골목상권,1000328,삼양로20길,POINT (127.0236038935865 37.6142700252924)
580,골목상권,1000313,화랑로32길,POINT (127.0592528587294 37.60664415240771)
581,골목상권,1000314,화랑로40길,POINT (127.0629162713854 37.61306630911354)
582,골목상권,1000382,상계로12길,POINT (127.0701033324454 37.65599421138432)
583,골목상권,1000383,상계로1길,POINT (127.0622293453316 37.65857543620482)
584,골목상권,1000094,마장로39길,POINT (127.0443148340736 37.56805217993125)
585,골목상권,1000167,천호대로129길,POINT (127.0917013702132 37.55300526996423)
586,골목상권,1000774,여의대방로46길,POINT (126.9274866903019 37.5119509887943)
587,골목상권,1000238,동일로163길,POINT (127.0749875734278 37.61079777411305)
588,골목상권,1000239,망우로68길,POINT (127.1012002508106 37.59774989424012)
589,골목상권,1000240,망우로73길,POINT (127.1027239098432 37.60231659954498)
590,골목상권,1000241,면목로21길,POINT (127.0823523316309 37.57245566056271)
591,골목상권,1000242,면목로33길,POINT (127.0831485711108 37.57591492144151)
592,골목상권,1000243,면목로45길,POINT (127.0865286247869 37.58158875334435)
593,골목상권,1000247,면목로56길,POINT (127.0904037049913 37.58423476910367)
594,골목상권,1000990,양재대로91길,POINT (127.1329304528979 37.52829669152127)
595,골목상권,1000563,강서로5가길,POINT (126.8466476431259 37.52904680058856)
596,골목상권,1000846,강남대로8길,POINT (127.0430238579441 37.46852783713236)
597,골목상권,1000647,부일로1길,POINT (126.8201467726395 37.4934378079484)
598,골목상권,1000648,새말로18길,POINT (126.8925810084667 37.50452715622421)
599,골목상권,1000649,신도림로13길,POINT (126.8801089870295 37.51002930396633)
600,골목상권,1000650,오류로8길,POINT (126.844866478337 37.49319354256131)
601,골목상권,1000998,올림픽로98길,POINT (127.131126313734 37.55109399426296)
602,골목상권,1000653,중앙로1길,POINT (126.8629274795854 37.49815339198724)
603,골목상권,1000752,사당로26길,POINT (126.9780435646415 37.48097657729311)
604,골목상권,1000680,시흥대로68길,POINT (126.9011362158531 37.45773623635202)
605,골목상권,1000829,조원로10길,POINT (126.903670202961 37.4824440332035)
606,골목상권,1000519,목동동로12길,POINT (126.8734358639029 37.52339322687341)
607,골목상권,1000520,목동동로8길,POINT (126.8717273517335 37.51697624621937)
608,골목상권,1000521,목동로19길,POINT (126.8614981362944 37.52504668425567)
609,골목상권,1000140,능동로3길,POINT (127.0657464447093 37.53428178947998)
610,골목상권,1000141,능동로4길,POINT (127.0697610888551 37.53227025427135)
611,골목상권,1000142,동일로18길,POINT (127.0650494687814 37.53946292737599)
612,골목상권,1000143,동일로24길,POINT (127.0667275445062 37.54335430950868)
613,골목상권,1000144,뚝섬로23길,POINT (127.0664165352932 37.53716461614025)
614,골목상권,1000732,영신로9길,POINT (126.9070022586339 37.51246822958148)
615,골목상권,1000554,강서로15길,POINT (126.8420484570365 37.53187889087044)
616,골목상권,1000555,강서로17가길,POINT (126.8436266983493 37.53460201167461)
617,골목상권,1000556,강서로18길,POINT (126.8490002086477 37.53496039466294)
618,골목상권,1000216,한천로40길,POINT (127.0698938881341 37.57756332270804)
619,골목상권,1000168,경희대로3길,POINT (127.0506814446357 37.59242149972554)
620,골목상권,1000169,경희대로4길,POINT (127.053999192669 37.59260022687901)
621,골목상권,1000170,난계로30길,POINT (127.0256170401967 37.57270685366526)
622,골목상권,1000022,창신2길,POINT (127.0100748928554 37.57374534730015)
623,골목상권,1000651,우마길,POINT (126.888349313952 37.48300719399357)
624,골목상권,1000616,개봉로3길,POINT (126.8538707026041 37.48578973585622)
625,골목상권,1000518,목동남로4길,POINT (126.8666179012016 37.5087354146092)
626,골목상권,1000492,양화로1길,POINT (126.9096369890289 37.55055558746798)
627,골목상권,1000493,양화진길,POINT (126.9125829939373 37.5473953009943)
628,골목상권,1000494,와우산로29가길,POINT (126.9278079234122 37.55419911688634)
629,골목상권,1000495,와우산로29길,POINT (126.9290627849276 37.55561444361047)
630,골목상권,1000496,와우산로3길,POINT (126.9208564016743 37.54613973781542)
631,골목상권,1000729,영등포로62길,POINT (126.9156624409011 37.51595260473297)
632,골목상권,1000501,월드컵로25길,POINT (126.9015363883182 37.55757689093107)
633,골목상권,1000502,월드컵로36길,POINT (126.9056783322871 37.56680647449828)
634,골목상권,1000503,월드컵로7길,POINT (126.9101662838305 37.55270937642224)
635,골목상권,1000504,월드컵로8길,POINT (126.9146806827937 37.5536317424403)
636,골목상권,1000688,당산로31길,POINT (126.8949930761496 37.52652281694011)
637,골목상권,1000689,당산로37길,POINT (126.8976129878041 37.52995793272007)
638,골목상권,1000830,조원로18길,POINT (126.9128619017956 37.48273048234202)
639,골목상권,1000062,우사단로10길,POINT (127.000644884383 37.53179530601711)
640,골목상권,1000063,우사단로14길,POINT (126.998370776263 37.53373244893744)
641,골목상권,1000028,난계로11길,POINT (127.0223211423589 37.56669788321959)
642,골목상권,1000029,난계로21길,POINT (127.0226049160476 37.56933774663936)
643,골목상권,1000766,성대로1길,POINT (126.9341129466341 37.50118786143636)
644,골목상권,1000870,서초대로23길,POINT (126.9908635563492 37.49016854907696)
645,골목상권,1000245,면목로49길,POINT (127.0863489203667 37.58283225566861)
646,골목상권,1000626,구로동로15길,POINT (126.8825410034064 37.48820037766825)
647,골목상권,1000627,구로동로28길,POINT (126.8885173095279 37.4916930660188)
648,골목상권,1000628,구로동로38길,POINT (126.8842832999326 37.49488756847087)
649,골목상권,1000629,구로동로41길,POINT (126.881355553594 37.49420890961669)
650,골목상권,1000630,구로동로42길,POINT (126.8839059880436 37.49756318676129)
651,골목상권,1000871,서초대로25길,POINT (126.9930232941855 37.49006958551634)
652,골목상권,1000841,양지길,POINT (126.9307706747108 37.47101118945863)
653,골목상권,1000497,월드컵로10길,POINT (126.912890407796 37.5555045100542)
654,골목상권,1000498,월드컵로11길,POINT (126.9083307928257 37.55446491106358)
655,골목상권,1000581,국회대로7길,POINT (126.858230493888 37.53010643378316)
656,골목상권,1000816,신림로11길,POINT (126.9392636704033 37.46699735219607)
657,골목상권,1000817,신림로28길,POINT (126.9356075147962 37.47278891447421)
658,골목상권,1000818,신림로38길,POINT (126.938645994395 37.47588099522814)
659,골목상권,1000819,신림로48길,POINT (126.9338385567413 37.47891480293266)
660,골목상권,1000780,관악로10길,POINT (126.9542355395039 37.47669897037233)
661,골목상권,1000781,관악로14길,POINT (126.9543812834813 37.4787172879199)
662,골목상권,1000938,학동로6길,POINT (127.0265686615414 37.51103321407634)
663,골목상권,1000939,학동로77길,POINT (127.0481213580921 37.52030673755093)
664,골목상권,1000613,개봉로20길,POINT (126.8597033694284 37.49271654014208)
665,골목상권,1000614,개봉로23가길,POINT (126.8589740438218 37.49570701269253)
666,골목상권,1000615,개봉로2길,POINT (126.8578557663858 37.48908327422164)
667,골목상권,1000533,신목로6길,POINT (126.8747069280803 37.5209618762461)
668,골목상권,1000534,신월로15길,POINT (126.8410665582463 37.52008346717987)
669,골목상권,1000625,공원로6가길,POINT (126.890139225401 37.50377707636308)
670,골목상권,1000034,동호로10길,POINT (127.0131962278398 37.55666215271623)
671,골목상권,1000035,동호로11길,POINT (127.006937192732 37.55184234798794)
672,골목상권,1000036,동호로15길,POINT (127.0082277020773 37.55543724681475)
673,골목상권,1000384,상계로9가길,POINT (127.068667348592 37.65952690474667)
674,골목상권,1000217,한천로46길,POINT (127.0712337447416 37.58177917259709)
675,골목상권,1000218,휘경로14길,POINT (127.0634772086855 37.59342442260856)
676,골목상권,1000219,휘경로23길,POINT (127.0662205630124 37.59699985123405)
677,골목상권,1000220,휘경로2길,POINT (127.0605119265146 37.59511083433199)
678,골목상권,1000361,도봉로143길,POINT (127.0392933647759 37.66227933026851)
679,골목상권,1000362,도봉로147길,POINT (127.040756676116 37.66463039429703)
680,골목상권,1000834,청룡길,POINT (126.9465675862647 37.4807142530352)
681,골목상권,1000820,신림로64길,POINT (126.9329508129641 37.48550968607068)
682,골목상권,1000483,성미산로32길,POINT (126.923317270334 37.56304407589344)
683,골목상권,1000484,성산로4길,POINT (126.9083082588431 37.56361902101433)
684,골목상권,1000847,고무래로8길,POINT (127.0104721905625 37.50065615765236)
685,골목상권,1000848,남부순환로317길,POINT (127.0110122631803 37.48184307278841)
686,골목상권,1000849,남부순환로325길,POINT (127.0135676557059 37.48286995703373)
687,골목상권,1000850,남부순환로339길,POINT (127.0213468547204 37.48431042142256)
688,골목상권,1000851,논현로1길,POINT (127.0485648821237 37.47155308545911)
689,골목상권,1001004,천호대로170길,POINT (127.1319657717439 37.53298297763804)
690,골목상권,1001005,천호대로187길,POINT (127.142457773877 37.53507912786425)
691,골목상권,1000424,증산로17길,POINT (126.9108340598662 37.59062374718485)
692,골목상권,1000391,갈현로33길,POINT (126.9138783947408 37.62135876458965)
693,골목상권,1000392,갈현로41길,POINT (126.914814140429 37.62523368794481)
694,골목상권,1000385,석계로1길,POINT (127.0627378476265 37.61639105142716)
695,골목상권,1000386,한글비석로22길,POINT (127.0745047902687 37.66041533385277)
696,골목상권,1000621,고척로21나길,POINT (126.844191733327 37.50228380111125)
697,골목상권,1000622,고척로27길,POINT (126.8461202920973 37.50488122267058)
698,골목상권,1000623,고척로27다길,POINT (126.8484719544081 37.50525367453766)
699,골목상권,1000862,방배로18길,POINT (126.9964157342446 37.48587104002746)
700,골목상권,1000246,면목로55길,POINT (127.0860676574177 37.58437315923606)
701,골목상권,1000023,창신5길,POINT (127.0120673329496 37.57437585680167)
702,골목상권,1000024,창신길,POINT (127.0102789940554 37.5762140550549)
703,골목상권,1000146,뚝섬로48길,POINT (127.0765483054446 37.53121187873634)
704,골목상권,1000147,뚝섬로54길,POINT (127.0805853053336 37.52937115049343)
705,골목상권,1000148,뚝섬로58길,POINT (127.0843314349608 37.5306119167055)
706,골목상권,1000149,뚝섬로64길,POINT (127.0877044505973 37.53195195155224)
707,골목상권,1000244,면목로48길,POINT (127.0915109244198 37.58235084037729)
708,골목상권,1000542,중앙로25길,POINT (126.8522614517533 37.51635884023275)
709,골목상권,1000802,남현3길,POINT (126.9784069307583 37.4755165270824)
710,골목상권,1000617,경인로15길,POINT (126.8382113545802 37.49600476486353)
711,골목상권,1000618,경인로31길,POINT (126.8500307209388 37.50058845853432)
712,골목상권,1000725,여의대방로61길,POINT (126.9230611051011 37.51494853187994)
713,골목상권,1000726,영등포로25길,POINT (126.8973288403259 37.52265957205883)
714,골목상권,1000727,영등포로27길,POINT (126.899478854283 37.52216587020949)
715,골목상권,1000728,영등포로35길,POINT (126.9028392237241 37.52169115109669)
716,골목상권,1000019,종로65길,POINT (127.0196409627446 37.57596059020031)
717,골목상권,1000020,지봉로8길,POINT (127.0165392620557 37.57641156273819)
718,골목상권,1000021,창경궁로35길,POINT (127.001245433436 37.5870714693262)
719,골목상권,1000414,은평로20길,POINT (126.933732064947 37.59934240112209)
720,골목상권,1000415,은평로3길,POINT (126.9146046842983 37.60037526078756)
